sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
4.2144;-6.9157;-3.2777;3.7611;-8.2109;-3.8216;-0.5286;2.4821;0.6149;0.9008;-0.6294;0.0381;0.0;-16.28;41.48;-8.51;318.53;54.57;-136.67;0.0;47.939;47.665295;9.172492;453.7;NaN;10.66;3.790092;13.0;19 / 22;21015;2022-01-17 18:59:27:862
4.2144;-6.9157;-3.2777;3.7611;-8.2109;-3.8216;-0.5286;2.4821;0.6149;0.9008;-0.6294;0.0381;0.0;-16.28;41.48;-8.51;318.53;54.57;-136.67;0.0;47.939;47.665295;9.172492;453.7;NaN;10.66;3.790092;13.0;19 / 22;21044;2022-01-17 18:59:27:891
4.2144;-6.9157;-3.2777;3.7611;-8.2109;-3.8216;-0.5286;2.4821;0.6149;0.9008;-0.6294;0.0381;0.0;-16.28;41.48;-8.51;318.53;54.57;-136.67;0.0;47.939;47.665295;9.172492;453.7;NaN;10.66;3.790092;13.0;19 / 22;21074;2022-01-17 18:59:27:921
3.5937;-8.1205;-2.4469;3.4604;-8.7142;-2.8737;0.168;3.2044;0.819;1.849;-0.4876;-0.0013;0.0;-16.28;41.48;-8.51;318.53;54.57;-136.67;0.0;47.939;47.665295;9.172492;453.7;NaN;10.66;3.790092;13.0;19 / 22;21105;2022-01-17 18:59:27:952
3.5937;-8.1205;-2.4469;3.4604;-8.7142;-2.8737;0.168;3.2044;0.819;1.849;-0.4876;-0.0013;0.0;-16.28;41.48;-8.51;318.53;54.57;-136.67;0.0;47.939;47.665295;9.172492;453.7;NaN;10.66;3.790092;13.0;19 / 22;21135;2022-01-17 18:59:27:982
3.5937;-8.1205;-2.4469;3.4604;-8.7142;-2.8737;0.168;3.2044;0.819;1.849;-0.4876;-0.0013;0.0;-17.23;38.01;-18.22;302.97;62.7;-129.71;0.0;47.939;47.665295;9.172492;453.7;NaN;10.66;3.790092;13.0;19 / 22;21164;2022-01-17 18:59:28:011
3.5937;-8.1205;-2.4469;3.4604;-8.7142;-2.8737;0.168;3.2044;0.819;1.849;-0.4876;-0.0013;0.0;-17.23;38.01;-18.22;302.97;62.7;-129.71;0.0;47.939;47.665295;9.172492;453.7;NaN;10.66;3.790092;13.0;19 / 22;21194;2022-01-17 18:59:28:041
3.5937;-8.1205;-2.4469;3.4604;-8.7142;-2.8737;0.168;3.2044;0.819;1.849;-0.4876;-0.0013;0.0;-17.23;38.01;-18.22;302.97;62.7;-129.71;0.0;47.939;47.665295;9.172492;453.7;NaN;10.66;3.790092;13.0;19 / 22;21224;2022-01-17 18:59:28:071
2.3601;-10.173;-0.31;3.2513;-9.2223;-0.7412;-0.2699;0.0597;-1.1695;1.7102;0.4611;1.0599;0.0;-17.23;38.01;-18.22;302.97;62.7;-129.71;0.0;47.939;47.665295;9.172492;453.7;NaN;10.66;3.790092;13.0;19 / 22;21255;2022-01-17 18:59:28:102
2.3601;-10.173;-0.31;3.2513;-9.2223;-0.7412;-0.2699;0.0597;-1.1695;1.7102;0.4611;1.0599;0.0;-17.23;38.01;-18.22;302.97;62.7;-129.71;0.0;45.606;47.665295;9.172492;453.7;NaN;10.66;3.790092;13.0;19 / 22;21284;2022-01-17 18:59:28:131
2.3601;-10.173;-0.31;3.2513;-9.2223;-0.7412;-0.2699;0.0597;-1.1695;1.7102;0.4611;1.0599;0.0;-17.23;38.01;-18.22;302.97;62.7;-129.71;0.0;45.606;47.665295;9.172492;453.7;NaN;10.66;3.790092;13.0;19 / 22;21314;2022-01-17 18:59:28:161
2.3601;-10.173;-0.31;3.2513;-9.2223;-0.7412;-0.2699;0.0597;-1.1695;1.7102;0.4611;1.0599;0.0;-17.23;38.01;-18.22;302.97;62.7;-129.71;0.0;45.606;47.665295;9.172492;453.7;NaN;10.66;3.790092;13.0;19 / 22;21345;2022-01-17 18:59:28:192
1.0475;-13.0981;4.3299;1.7471;-9.4905;1.7459;-1.442;-1.0456;-0.4447;1.7102;0.4611;1.0599;0.0;-11.87;29.85;-30.54;211.59;75.41;-45.02;0.0;45.606;47.665295;9.172492;453.7;NaN;10.66;3.790092;13.0;19 / 22;21375;2022-01-17 18:59:28:222
1.0475;-13.0981;4.3299;1.7471;-9.4905;1.7459;-1.442;-1.0456;-0.4447;1.8671;1.0236;1.0252;0.0;-11.87;29.85;-30.54;211.59;75.41;-45.02;0.0;45.606;47.665295;9.172492;453.7;NaN;10.66;3.790092;13.0;19 / 22;21404;2022-01-17 18:59:28:251
1.0475;-13.0981;4.3299;1.7471;-9.4905;1.7459;-1.442;-1.0456;-0.4447;1.8671;1.0236;1.0252;0.0;-11.87;29.85;-30.54;211.59;75.41;-45.02;0.0;45.606;47.665295;9.172492;453.7;NaN;10.66;3.790092;13.0;19 / 22;21435;2022-01-17 18:59:28:282
1.5574;-9.4403;3.9516;1.7471;-9.4905;1.7459;-1.442;-1.0456;-0.4447;1.8671;1.0236;1.0252;0.0;-11.87;29.85;-30.54;211.59;75.41;-45.02;0.0;45.606;47.665295;9.172492;453.7;NaN;10.66;3.790092;13.0;19 / 22;21464;2022-01-17 18:59:28:311
1.5574;-9.4403;3.9516;1.7471;-9.4905;1.7459;-1.442;-1.0456;-0.4447;1.8671;1.0236;1.0252;0.0;-11.87;29.85;-30.54;211.59;75.41;-45.02;0.0;45.606;47.665295;9.172492;453.7;NaN;10.66;3.790092;13.0;19 / 22;21494;2022-01-17 18:59:28:341
1.5574;-9.4403;3.9516;0.2719;-9.0169;3.846;-0.7365;-4.4612;1.8247;0.3401;0.5024;-0.1293;0.0;-11.87;29.85;-30.54;211.59;75.41;-45.02;0.0;45.606;47.665295;9.172492;453.7;NaN;10.66;3.790092;13.0;19 / 22;21525;2022-01-17 18:59:28:372
1.5574;-9.4403;3.9516;0.2719;-9.0169;3.846;-0.7365;-4.4612;1.8247;0.3401;0.5024;-0.1293;0.0;-11.87;29.85;-30.54;211.59;75.41;-45.02;0.0;45.606;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;21555;2022-01-17 18:59:28:402
0.7404;-8.6904;4.6513;0.2719;-9.0169;3.846;-0.7365;-4.4612;1.8247;0.3401;0.5024;-0.1293;0.0;-4.07;23.66;-37.95;177.08;66.85;-4.04;0.0;45.606;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;21584;2022-01-17 18:59:28:431
0.7404;-8.6904;4.6513;0.2719;-9.0169;3.846;-0.7365;-4.4612;1.8247;0.3401;0.5024;-0.1293;0.0;-4.07;23.66;-37.95;177.08;66.85;-4.04;0.0;51.06;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;21614;2022-01-17 18:59:28:461
0.7404;-8.6904;4.6513;0.1473;-8.8692;4.1817;-0.7365;-4.4612;1.8247;0.3401;0.5024;-0.1293;0.0;-4.07;23.66;-37.95;177.08;66.85;-4.04;0.0;51.06;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;21649;2022-01-17 18:59:28:496
-0.5507;-7.0425;1.5443;0.1473;-8.8692;4.1817;0.8051;0.4548;0.1985;-0.5486;0.5092;-0.4767;0.0;1.56;23.94;-37.48;177.08;66.85;-4.04;0.0;51.06;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;21674;2022-01-17 18:59:28:521
-0.5507;-7.0425;1.5443;0.1473;-8.8692;4.1817;0.8051;0.4548;0.1985;-0.5486;0.5092;-0.4767;0.0;1.56;23.94;-37.48;177.08;66.85;-4.04;0.0;51.06;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;21704;2022-01-17 18:59:28:551
-0.5507;-7.0425;1.5443;0.1473;-8.8692;4.1817;0.8051;0.4548;0.1985;-0.5486;0.5092;-0.4767;0.0;1.56;23.94;-37.48;177.08;66.85;-4.04;0.0;51.06;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;21735;2022-01-17 18:59:28:582
0.4866;-8.2163;2.3733;0.4563;-9.2107;3.3355;-1.0306;1.4329;-1.0524;-0.5486;0.5092;-0.4767;0.0;1.56;23.94;-37.48;177.08;66.85;-4.04;0.0;51.06;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;21764;2022-01-17 18:59:28:611
0.4866;-8.2163;2.3733;0.4563;-9.2107;3.3355;-1.0306;1.4329;-1.0524;-0.5486;0.5092;-0.4767;0.0;1.56;23.94;-37.48;177.08;66.85;-4.04;0.0;51.06;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;21795;2022-01-17 18:59:28:642
0.4866;-8.2163;2.3733;0.4563;-9.2107;3.3355;-1.0306;1.4329;-1.0524;-0.5486;0.5092;-0.4767;0.0;1.16;28.39;-31.2;195.2;69.92;-7.79;0.0;51.06;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;21825;2022-01-17 18:59:28:672
0.4866;-8.2163;2.3733;0.4563;-9.2107;3.3355;-1.0306;1.4329;-1.0524;-1.4333;-0.2664;-0.7739;0.0;1.16;28.39;-31.2;195.2;69.92;-7.79;0.0;51.06;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;21854;2022-01-17 18:59:28:701
0.4866;-8.2163;2.3733;0.4563;-9.2107;3.3355;-1.0306;1.4329;-1.0524;-1.4333;-0.2664;-0.7739;0.0;1.16;28.39;-31.2;195.2;69.92;-7.79;0.0;51.06;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;21885;2022-01-17 18:59:28:732
1.6532;-12.6192;0.3585;1.5683;-9.5627;1.5053;-0.2571;0.4847;1.8659;-1.4333;-0.2664;-0.7739;0.0;1.16;28.39;-31.2;195.2;69.92;-7.79;0.0;51.06;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;21914;2022-01-17 18:59:28:761
1.6532;-12.6192;0.3585;1.5683;-9.5627;1.5053;-0.2571;0.4847;1.8659;-1.4333;-0.2664;-0.7739;0.0;1.16;28.39;-31.2;195.2;69.92;-7.79;0.0;59.39;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;21944;2022-01-17 18:59:28:791
1.6532;-12.6192;0.3585;1.5683;-9.5627;1.5053;-0.2571;0.4847;1.8659;-2.365;-0.0115;-1.1295;0.0;-2.83;34.56;-26.29;234.48;77.19;-46.17;0.0;59.39;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;21974;2022-01-17 18:59:28:821
1.6532;-12.6192;0.3585;1.5683;-9.5627;1.5053;-0.2571;0.4847;1.8659;-2.365;-0.0115;-1.1295;0.0;-2.83;34.56;-26.29;234.48;77.19;-46.17;0.0;59.39;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;22005;2022-01-17 18:59:28:852
4.8776;-11.3204;-0.5758;2.9862;-9.2296;-1.4377;1.0359;-1.9318;2.2158;-2.365;-0.0115;-1.1295;0.0;-2.83;34.56;-26.29;234.48;77.19;-46.17;0.0;59.39;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;22035;2022-01-17 18:59:28:882
4.8776;-11.3204;-0.5758;2.9862;-9.2296;-1.4377;1.0359;-1.9318;2.2158;-2.365;-0.0115;-1.1295;0.0;-8.61;40.91;-14.81;234.48;77.19;-46.17;0.0;59.39;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;22065;2022-01-17 18:59:28:912
4.8776;-11.3204;-0.5758;2.9862;-9.2296;-1.4377;1.0359;-1.9318;2.2158;-2.365;-0.0115;-1.1295;0.0;-8.61;40.91;-14.81;234.48;77.19;-46.17;0.0;59.39;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;22095;2022-01-17 18:59:28:942
4.8776;-11.3204;-0.5758;2.9862;-9.2296;-1.4377;1.0359;-1.9318;2.2158;-1.9662;-0.1818;-0.6133;0.0;-8.61;40.91;-14.81;234.48;77.19;-46.17;0.0;59.39;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;22125;2022-01-17 18:59:28:972
4.8776;-11.3204;-0.5758;2.9862;-9.2296;-1.4377;1.0359;-1.9318;2.2158;-1.9662;-0.1818;-0.6133;0.0;-8.61;40.91;-14.81;234.48;77.19;-46.17;0.0;59.39;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;22155;2022-01-17 18:59:29:002
4.9374;-6.5033;-2.1709;3.5245;-8.425;-3.5731;1.7906;0.0364;0.978;-1.9662;-0.1818;-0.6133;0.0;-11.1;42.19;-10.69;302.51;70.25;-115.71;0.0;59.39;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;22187;2022-01-17 18:59:29:034
4.9374;-6.5033;-2.1709;3.5245;-8.425;-3.5731;1.7906;0.0364;0.978;-1.9662;-0.1818;-0.6133;0.0;-11.1;42.19;-10.69;302.51;70.25;-115.71;0.0;59.39;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;22214;2022-01-17 18:59:29:061
4.9374;-6.5033;-2.1709;3.5245;-8.425;-3.5731;1.7906;0.0364;0.978;0.1122;-0.8937;0.053;0.0;-11.1;42.19;-10.69;302.51;70.25;-115.71;0.0;59.39;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;22245;2022-01-17 18:59:29:092
4.9374;-6.5033;-2.1709;3.5245;-8.425;-3.5731;1.7906;0.0364;0.978;0.1122;-0.8937;0.053;0.0;-11.1;42.19;-10.69;302.51;70.25;-115.71;0.0;53.277;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;22274;2022-01-17 18:59:29:121
3.3998;-4.8028;-2.6001;3.5245;-8.425;-3.5731;1.7906;0.0364;0.978;0.1122;-0.8937;0.053;0.0;-11.1;42.19;-10.69;302.51;70.25;-115.71;0.0;53.277;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;22304;2022-01-17 18:59:29:151
3.3998;-4.8028;-2.6001;3.0196;-8.5891;-3.6441;0.4441;3.0657;1.0657;0.1122;-0.8937;0.053;0.0;-11.1;42.19;-10.69;302.51;70.25;-115.71;0.0;53.277;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;22335;2022-01-17 18:59:29:182
3.3998;-4.8028;-2.6001;3.0196;-8.5891;-3.6441;0.4441;3.0657;1.0657;1.1449;-0.956;0.0016;0.0;-11.33;41.66;-8.06;325.18;61.15;-140.35;0.0;53.277;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;22364;2022-01-17 18:59:29:211
3.3998;-4.8028;-2.6001;3.0196;-8.5891;-3.6441;0.4441;3.0657;1.0657;1.1449;-0.956;0.0016;0.0;-11.33;41.66;-8.06;325.18;61.15;-140.35;0.0;53.277;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;22395;2022-01-17 18:59:29:242
3.3998;-4.8028;-2.6001;3.0196;-8.5891;-3.6441;0.4441;3.0657;1.0657;1.1449;-0.956;0.0016;0.0;-11.33;41.66;-8.06;325.18;61.15;-140.35;0.0;53.277;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;22425;2022-01-17 18:59:29:272
2.0249;-5.2672;-1.2683;2.8125;-8.8446;-3.1674;1.4353;3.1151;0.6164;1.1449;-0.956;0.0016;0.0;-11.33;41.66;-8.06;325.18;61.15;-140.35;0.0;53.277;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;22454;2022-01-17 18:59:29:301
2.0249;-5.2672;-1.2683;2.8125;-8.8446;-3.1674;1.4353;3.1151;0.6164;1.1449;-0.956;0.0016;0.0;-11.33;41.66;-8.06;325.18;61.15;-140.35;0.0;53.277;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;22485;2022-01-17 18:59:29:332
2.0249;-5.2672;-1.2683;2.8125;-8.8446;-3.1674;1.4353;3.1151;0.6164;2.657;-0.4964;0.2286;0.0;-11.33;41.66;-8.06;325.18;61.15;-140.35;0.0;53.277;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 22;22515;2022-01-17 18:59:29:362
2.0249;-5.2672;-1.2683;2.8125;-8.8446;-3.1674;1.4353;3.1151;0.6164;2.657;-0.4964;0.2286;0.0;-11.33;41.66;-8.06;325.18;61.15;-140.35;0.0;53.277;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 23;22544;2022-01-17 18:59:29:391
2.2619;-9.9623;0.6123;2.4875;-9.444;-0.8914;0.2059;2.0692;-0.2476;2.657;-0.4964;0.2286;0.0;-13.76;37.8;-20.76;312.27;64.41;-138.4;0.0;48.365;47.66533;9.172514;453.56;NaN;12.71;3.790092;23.7;19 / 23;22574;2022-01-17 18:59:29:421
2.2619;-9.9623;0.6123;2.4875;-9.444;-0.8914;0.2059;2.0692;-0.2476;2.657;-0.4964;0.2286;0.0;-13.76;37.8;-20.76;312.27;64.41;-138.4;0.0;48.365;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;22604;2022-01-17 18:59:29:451
2.2619;-9.9623;0.6123;2.4875;-9.444;-0.8914;0.2059;2.0692;-0.2476;2.657;-0.4964;0.2286;0.0;-13.76;37.8;-20.76;312.27;64.41;-138.4;0.0;48.365;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;22634;2022-01-17 18:59:29:481
2.2619;-9.9623;0.6123;2.4875;-9.444;-0.8914;0.2059;2.0692;-0.2476;2.6456;0.5402;1.4957;0.0;-13.76;37.8;-20.76;312.27;64.41;-138.4;0.0;48.365;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;22665;2022-01-17 18:59:29:512
2.2619;-9.9623;0.6123;2.4875;-9.444;-0.8914;0.2059;2.0692;-0.2476;2.6456;0.5402;1.4957;0.0;-13.76;37.8;-20.76;312.27;64.41;-138.4;0.0;48.365;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;22694;2022-01-17 18:59:29:541
-1.1923;-16.8899;4.8189;0.9376;-9.3613;2.7673;0.6459;-2.1833;-0.2629;2.6456;0.5402;1.4957;0.0;-13.76;37.8;-20.76;312.27;64.41;-138.4;0.0;48.365;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;22725;2022-01-17 18:59:29:572
-1.1923;-16.8899;4.8189;0.9376;-9.3613;2.7673;0.6459;-2.1833;-0.2629;2.6456;0.5402;1.4957;0.0;-13.76;37.8;-20.76;312.27;64.41;-138.4;0.0;48.365;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;22754;2022-01-17 18:59:29:601
-1.1923;-16.8899;4.8189;0.9376;-9.3613;2.7673;0.6459;-2.1833;-0.2629;0.3792;0.2268;0.1855;0.0;-1.88;23.46;-31.89;200.26;72.67;-18.72;0.0;48.365;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;22785;2022-01-17 18:59:29:632
-1.1923;-16.8899;4.8189;0.9376;-9.3613;2.7673;0.6459;-2.1833;-0.2629;0.3792;0.2268;0.1855;0.0;-1.88;23.46;-31.89;200.26;72.67;-18.72;0.0;48.365;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;22814;2022-01-17 18:59:29:661
1.2366;-8.8675;3.7673;-0.0953;-8.938;4.0341;0.8842;-3.0666;0.6793;0.3792;0.2268;0.1855;0.0;-1.88;23.46;-31.89;200.26;72.67;-18.72;0.0;48.365;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;22845;2022-01-17 18:59:29:692
1.2366;-8.8675;3.7673;-0.0953;-8.938;4.0341;0.8842;-3.0666;0.6793;0.3792;0.2268;0.1855;0.0;-1.88;23.46;-31.89;200.26;72.67;-18.72;0.0;48.365;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;22875;2022-01-17 18:59:29:722
1.2366;-8.8675;3.7673;-0.0953;-8.938;4.0341;0.8842;-3.0666;0.6793;0.3792;0.2268;0.1855;0.0;-1.88;23.46;-31.89;200.26;72.67;-18.72;0.0;48.365;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;22905;2022-01-17 18:59:29:752
1.2366;-8.8675;3.7673;-0.0953;-8.938;4.0341;0.8842;-3.0666;0.6793;-0.3782;0.5873;-0.5097;0.0;-1.88;23.46;-31.89;200.26;72.67;-18.72;0.0;51.5;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;22934;2022-01-17 18:59:29:781
1.2366;-8.8675;3.7673;-0.0953;-8.938;4.0341;0.8842;-3.0666;0.6793;-0.3782;0.5873;-0.5097;0.0;0.81;24.68;-30.84;180.85;65.7;1.35;0.0;51.5;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;22964;2022-01-17 18:59:29:811
0.7889;-6.9372;1.4796;-0.006;-8.9803;3.9402;0.4264;1.4721;-0.4725;-0.3782;0.5873;-0.5097;0.0;0.81;24.68;-30.84;180.85;65.7;1.35;0.0;51.5;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;22995;2022-01-17 18:59:29:842
0.7889;-6.9372;1.4796;-0.006;-8.9803;3.9402;0.4264;1.4721;-0.4725;-0.3782;0.5873;-0.5097;0.0;0.81;24.68;-30.84;180.85;65.7;1.35;0.0;51.5;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;23025;2022-01-17 18:59:29:872
0.7889;-6.9372;1.4796;-0.006;-8.9803;3.9402;0.4264;1.4721;-0.4725;-1.3664;-0.5258;-0.8722;0.0;0.81;24.68;-30.84;180.85;65.7;1.35;0.0;51.5;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;23054;2022-01-17 18:59:29:901
0.7889;-6.9372;1.4796;-0.006;-8.9803;3.9402;0.4264;1.4721;-0.4725;-1.3664;-0.5258;-0.8722;0.0;0.81;24.68;-30.84;180.85;65.7;1.35;0.0;51.5;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;23084;2022-01-17 18:59:29:931
-0.1454;-11.8094;1.482;1.0153;-9.4462;2.4309;-0.5638;1.2089;-0.361;-1.3664;-0.5258;-0.8722;0.0;0.81;24.68;-30.84;180.85;65.7;1.35;0.0;51.5;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;23115;2022-01-17 18:59:29:962
-0.1454;-11.8094;1.482;1.0153;-9.4462;2.4309;-0.5638;1.2089;-0.361;-1.3664;-0.5258;-0.8722;0.0;0.81;24.68;-30.84;180.85;65.7;1.35;0.0;51.5;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;23144;2022-01-17 18:59:29:991
-0.1454;-11.8094;1.482;1.0153;-9.4462;2.4309;-0.5638;1.2089;-0.361;-1.3664;-0.5258;-0.8722;0.0;-7.01;31.82;-26.31;191.76;74.42;-22.67;0.0;51.5;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;23174;2022-01-17 18:59:30:021
-0.1454;-11.8094;1.482;1.0153;-9.4462;2.4309;-0.5638;1.2089;-0.361;-1.3664;-0.5258;-0.8722;0.0;-7.01;31.82;-26.31;191.76;74.42;-22.67;0.0;51.5;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;23204;2022-01-17 18:59:30:051
3.9672;-13.043;1.1007;2.899;-9.3584;-0.4317;-0.6372;-3.3603;3.3378;-2.7282;0.2631;-1.6903;0.0;-7.01;31.82;-26.31;191.76;74.42;-22.67;0.0;57.903;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;23235;2022-01-17 18:59:30:082
3.9672;-13.043;1.1007;2.899;-9.3584;-0.4317;-0.6372;-3.3603;3.3378;-2.7282;0.2631;-1.6903;0.0;-7.01;31.82;-26.31;191.76;74.42;-22.67;0.0;57.903;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;23264;2022-01-17 18:59:30:111
3.9672;-13.043;1.1007;2.899;-9.3584;-0.4317;-0.6372;-3.3603;3.3378;-2.7282;0.2631;-1.6903;0.0;-7.01;31.82;-26.31;191.76;74.42;-22.67;0.0;57.903;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;23295;2022-01-17 18:59:30:142
3.9672;-13.043;1.1007;2.899;-9.3584;-0.4317;-0.6372;-3.3603;3.3378;-2.7282;0.2631;-1.6903;0.0;-7.01;31.82;-26.31;191.76;74.42;-22.67;0.0;57.903;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;23324;2022-01-17 18:59:30:171
4.0247;-6.1154;-2.135;2.899;-9.3584;-0.4317;-0.6372;-3.3603;3.3378;-1.6955;-0.5165;-0.7447;0.0;-7.01;31.82;-26.31;191.76;74.42;-22.67;0.0;57.903;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;23355;2022-01-17 18:59:30:202
4.0247;-6.1154;-2.135;4.3054;-8.0993;-3.4692;0.9622;-2.537;1.3978;-1.6955;-0.5165;-0.7447;0.0;-18.34;39.02;-7.27;245.57;72.61;-98.47;0.0;57.903;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;23384;2022-01-17 18:59:30:231
4.0247;-6.1154;-2.135;4.3054;-8.0993;-3.4692;0.9622;-2.537;1.3978;-1.6955;-0.5165;-0.7447;0.0;-18.34;39.02;-7.27;245.57;72.61;-98.47;0.0;57.903;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;23414;2022-01-17 18:59:30:261
4.1252;-4.5843;-1.4144;4.3054;-8.0993;-3.4692;0.9622;-2.537;1.3978;-1.6955;-0.5165;-0.7447;0.0;-18.34;39.02;-7.27;245.57;72.61;-98.47;0.0;57.903;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;23445;2022-01-17 18:59:30:292
4.1252;-4.5843;-1.4144;4.3054;-8.0993;-3.4692;0.9622;-2.537;1.3978;-1.6955;-0.5165;-0.7447;0.0;-18.34;39.02;-7.27;245.57;72.61;-98.47;0.0;57.903;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;23474;2022-01-17 18:59:30:321
4.1252;-4.5843;-1.4144;4.1208;-7.8866;-4.1221;-0.3344;3.2024;2.109;0.2044;-0.4458;0.3591;0.0;-18.34;39.02;-7.27;245.57;72.61;-98.47;0.0;57.903;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;19 / 23;23523;2022-01-17 18:59:30:370
4.1252;-4.5843;-1.4144;4.1208;-7.8866;-4.1221;-0.3344;3.2024;2.109;0.2044;-0.4458;0.3591;0.0;-18.34;39.02;-7.27;245.57;72.61;-98.47;0.0;57.903;47.66536;9.172541;452.38;NaN;14.11;3.790092;18.4;20 / 23;23534;2022-01-17 18:59:30:381
